"App name","Date","Time","Duration"
"Screen off (locked)","02/08/23","8:07:12 pm","0:01:03"
"Instagram","02/08/23","8:06:56 pm","0:00:13"
"Screen on (unlocked)","02/08/23","8:06:52 pm","0:00:01"
"Screen off (locked)","02/08/23","7:41:42 pm","0:25:09"
"Screen on (unlocked)","02/08/23","7:41:22 pm","0:00:01"
"Screen off (locked)","02/08/23","7:08:30 pm","0:32:52"
"WhatsApp","02/08/23","7:08:24 pm","0:00:06"
"Excel","02/08/23","7:08:07 pm","0:00:17"
"WhatsApp","02/08/23","7:08:04 pm","0:00:02"
"Screen on (unlocked)","02/08/23","7:08:01 pm","0:00:01"
"Screen off (locked)","02/08/23","6:55:20 pm","0:12:41"
"Instagram","02/08/23","6:45:30 pm","0:09:50"
"WhatsApp","02/08/23","6:45:25 pm","0:00:02"
"Screen on (unlocked)","02/08/23","6:45:25 pm","0:00:01"
"Screen off (locked)","02/08/23","6:41:15 pm","0:04:09"
"WhatsApp","02/08/23","6:41:13 pm","0:00:03"
"Screen on (unlocked)","02/08/23","6:41:12 pm","0:00:01"
"Screen off (locked)","02/08/23","6:39:22 pm","0:01:50"
"WhatsApp","02/08/23","6:38:12 pm","0:01:08"
"Screen on (unlocked)","02/08/23","6:38:11 pm","0:00:01"
"Screen off (locked)","02/08/23","6:35:43 pm","0:02:28"
"WhatsApp","02/08/23","6:34:20 pm","0:01:22"
"Screen on (unlocked)","02/08/23","6:34:19 pm","0:00:01"
"Screen off (locked)","02/08/23","6:33:39 pm","0:00:40"
"WhatsApp","02/08/23","6:32:31 pm","0:01:08"
"Instagram","02/08/23","6:30:19 pm","0:02:11"
"WhatsApp","02/08/23","6:28:32 pm","0:01:46"
"Screen on (unlocked)","02/08/23","6:28:28 pm","0:00:01"
"Screen off (locked)","02/08/23","6:20:43 pm","0:07:46"
"Instagram","02/08/23","6:20:00 pm","0:00:42"
"Screen on (unlocked)","02/08/23","6:19:56 pm","0:00:01"
"Screen off (locked)","02/08/23","6:12:06 pm","0:07:49"
"WhatsApp","02/08/23","6:11:59 pm","0:00:07"
"Spotify","02/08/23","6:11:39 pm","0:00:02"
"Screen on (unlocked)","02/08/23","6:11:38 pm","0:00:01"
"Screen off (locked)","02/08/23","4:43:22 pm","1:28:16"
"Spotify","02/08/23","4:43:14 pm","0:00:08"
"Prime Video","02/08/23","4:27:30 pm","0:15:41"
"Screen on (unlocked)","02/08/23","4:26:52 pm","0:00:01"
"Screen off (locked)","02/08/23","4:19:47 pm","0:07:05"
"Thunder VPN","02/08/23","4:19:34 pm","0:00:04"
"Chrome","02/08/23","4:19:05 pm","0:00:25"
"Screen on (unlocked)","02/08/23","4:19:05 pm","0:00:01"
"Screen off (locked)","02/08/23","4:18:48 pm","0:00:16"
"Chrome","02/08/23","4:13:55 pm","0:04:53"
"Chrome","02/08/23","4:13:52 pm","0:00:02"
"Thunder VPN","02/08/23","4:13:39 pm","0:00:10"
"Instagram","02/08/23","4:13:33 pm","0:00:03"
"Screen on (unlocked)","02/08/23","4:13:32 pm","0:00:01"
"Screen off (locked)","02/08/23","4:13:18 pm","0:00:14"
"Instagram","02/08/23","4:05:57 pm","0:07:21"
"Lightroom","02/08/23","4:02:11 pm","0:03:45"
"Instagram","02/08/23","4:00:12 pm","0:01:57"
"Instagram","02/08/23","3:58:34 pm","0:01:35"
"Instagram","02/08/23","3:58:18 pm","0:00:09"
"Instagram","02/08/23","3:57:49 pm","0:00:27"
"Instagram","02/08/23","3:57:45 pm","0:00:01"
"Spotify","02/08/23","3:57:40 pm","0:00:03"
"Instagram","02/08/23","3:53:42 pm","0:03:56"
"WhatsApp","02/08/23","3:53:13 pm","0:00:25"
"Lightroom","02/08/23","3:43:06 pm","0:10:02"
"Files","02/08/23","3:42:42 pm","0:00:24"
"Lightroom","02/08/23","3:42:29 pm","0:00:13"
"Instagram","02/08/23","2:52:54 pm","0:49:31"
"YouTube","02/08/23","2:52:15 pm","0:00:38"
"Instagram","02/08/23","2:46:12 pm","0:06:02"
"WhatsApp","02/08/23","2:45:42 pm","0:00:19"
"Calculator","02/08/23","2:45:29 pm","0:00:02"
"Screen on (unlocked)","02/08/23","2:45:29 pm","0:00:01"
"Screen off (locked)","02/08/23","2:43:56 pm","0:01:32"
"Calculator","02/08/23","2:42:31 pm","0:01:25"
"Prime Video","02/08/23","2:42:29 pm","0:00:01"
"Screen on (unlocked)","02/08/23","2:42:29 pm","0:00:01"
"Screen off (locked)","02/08/23","2:38:06 pm","0:04:22"
"Prime Video","02/08/23","2:27:15 pm","0:10:51"
"WhatsApp","02/08/23","2:27:05 pm","0:00:11"
"Prime Video","02/08/23","2:27:04 pm","0:00:01"
"Screen on (unlocked)","02/08/23","2:27:03 pm","0:00:01"
"Screen off (locked)","02/08/23","2:26:44 pm","0:00:19"
"Prime Video","02/08/23","2:05:42 pm","0:21:02"
"YouTube","02/08/23","2:05:13 pm","0:00:26"
"YouTube","02/08/23","2:05:10 pm","0:00:03"
"Wireless Earphones","02/08/23","2:05:07 pm","0:00:02"
"YouTube","02/08/23","2:04:18 pm","0:00:50"
"Camera","02/08/23","2:04:11 pm","0:00:02"
"Screen on (unlocked)","02/08/23","2:04:11 pm","0:00:01"
"Screen off (locked)","02/08/23","1:50:48 pm","0:13:22"
"Camera","02/08/23","1:50:48 pm","0:00:01"
"WhatsApp","02/08/23","1:31:07 pm","0:19:41"
"Screen on (unlocked)","02/08/23","1:31:07 pm","0:00:01"
"Screen off (locked)","02/08/23","1:22:04 pm","0:09:03"
"Camera","02/08/23","1:21:25 pm","0:00:39"
"Gmail","02/08/23","1:21:02 pm","0:00:22"
"Screen on (unlocked)","02/08/23","1:21:01 pm","0:00:01"
"Screen off (locked)","02/08/23","1:16:23 pm","0:04:38"
"Gmail","02/08/23","1:16:00 pm","0:00:23"
"Screen on (unlocked)","02/08/23","1:15:59 pm","0:00:01"
"Screen off (locked)","02/08/23","1:00:53 pm","0:15:06"
"Gmail","02/08/23","1:00:25 pm","0:00:29"
"Screen on (unlocked)","02/08/23","1:00:24 pm","0:00:01"
"Screen off (locked)","02/08/23","12:26:22 pm","0:34:02"
"Chrome","02/08/23","12:25:18 pm","0:01:03"
"Chrome","02/08/23","12:25:17 pm","0:00:01"
"WhatsApp","02/08/23","12:25:15 pm","0:00:02"
"Excel","02/08/23","12:25:07 pm","0:00:07"
"WhatsApp","02/08/23","12:24:39 pm","0:00:27"
"Gmail","02/08/23","12:24:06 pm","0:00:32"
"WhatsApp","02/08/23","12:23:24 pm","0:00:42"
"Chrome","02/08/23","12:23:19 pm","0:00:06"
"Chrome","02/08/23","12:23:15 pm","0:00:02"
"WhatsApp","02/08/23","12:23:10 pm","0:00:06"
"Screen on (unlocked)","02/08/23","12:23:09 pm","0:00:01"
"Screen off (locked)","02/08/23","12:11:54 pm","0:11:15"
"WhatsApp","02/08/23","12:11:34 pm","0:00:19"
"Screen on (unlocked)","02/08/23","12:11:34 pm","0:00:01"
"Screen off (locked)","02/08/23","12:04:53 pm","0:06:40"
"WhatsApp","02/08/23","12:04:05 pm","0:00:49"
"Calculator","02/08/23","12:03:41 pm","0:00:24"
"Screen on (unlocked)","02/08/23","12:03:35 pm","0:00:01"
"Screen off (locked)","02/08/23","12:03:01 pm","0:00:34"
"Screen on (unlocked)","02/08/23","12:02:57 pm","0:00:01"
"Screen off (locked)","02/08/23","11:46:06 am","0:16:51"
"Camera","02/08/23","11:45:58 am","0:00:06"
"Spotify","02/08/23","11:45:54 am","0:00:04"
"Screen on (unlocked)","02/08/23","11:45:53 am","0:00:01"
"Screen off (locked)","02/08/23","11:40:36 am","0:05:18"
"Spotify","02/08/23","11:40:26 am","0:00:10"
"Screen on (unlocked)","02/08/23","11:40:22 am","0:00:01"
"Screen off (locked)","02/08/23","11:38:19 am","0:02:03"
"Screen on (unlocked)","02/08/23","11:38:17 am","0:00:01"
"Screen off (locked)","02/08/23","11:32:20 am","0:05:56"
"WhatsApp","02/08/23","11:32:14 am","0:00:06"
"Truecaller","02/08/23","11:32:13 am","0:00:00"
"Screen on (unlocked)","02/08/23","11:32:13 am","0:00:01"
"Screen off (locked)","02/08/23","11:27:48 am","0:04:24"
"Truecaller","02/08/23","11:27:48 am","0:00:00"
"Screen on (unlocked)","02/08/23","11:27:47 am","0:00:01"
"Screen off (locked)","02/08/23","11:27:46 am","0:00:02"
"Audible","02/08/23","11:27:45 am","0:00:01"
"Phone","02/08/23","11:27:42 am","0:00:03"
"Screen on (unlocked)","02/08/23","11:27:41 am","0:00:01"
"Screen off (locked)","02/08/23","11:27:19 am","0:00:22"
"Phone","02/08/23","11:26:12 am","0:01:07"
"Screen on (unlocked)","02/08/23","11:26:11 am","0:00:01"
"Screen off (locked)","02/08/23","11:25:16 am","0:00:55"
"Audible","02/08/23","11:25:07 am","0:00:09"
"Wireless Earphones","02/08/23","11:24:55 am","0:00:03"
"Screen on (unlocked)","02/08/23","11:24:30 am","0:00:01"
"Screen off (locked)","02/08/23","11:24:27 am","0:00:02"
"Instagram","02/08/23","11:23:56 am","0:00:02"
"Screen on (unlocked)","02/08/23","11:23:56 am","0:00:01"
"Screen off (locked)","02/08/23","11:13:11 am","0:10:44"
"Instagram","02/08/23","11:10:00 am","0:03:11"
"WhatsApp","02/08/23","11:09:34 am","0:00:18"
"WhatsApp","02/08/23","11:09:26 am","0:00:07"
"Doc Scanner","02/08/23","11:09:09 am","0:00:16"
"WhatsApp","02/08/23","11:09:01 am","0:00:07"
"Drive","02/08/23","11:08:56 am","0:00:05"
"WhatsApp","02/08/23","11:08:41 am","0:00:14"
"LinkedIn","02/08/23","11:08:28 am","0:00:12"
"WhatsApp","02/08/23","11:08:04 am","0:00:24"
"LinkedIn","02/08/23","11:07:39 am","0:00:25"
"WhatsApp","02/08/23","11:07:27 am","0:00:12"
"LinkedIn","02/08/23","11:07:02 am","0:00:24"
"WhatsApp","02/08/23","11:06:50 am","0:00:12"
"Chrome","02/08/23","11:06:47 am","0:00:04"
"WhatsApp","02/08/23","11:05:13 am","0:01:33"
"Chrome","02/08/23","11:05:07 am","0:00:07"
"WhatsApp","02/08/23","11:04:53 am","0:00:14"
"Doc Scanner","02/08/23","11:04:39 am","0:00:14"
"WhatsApp","02/08/23","11:03:46 am","0:00:51"
"Truecaller","02/08/23","11:03:44 am","0:00:02"
"WhatsApp","02/08/23","11:03:41 am","0:00:03"
"Phone","02/08/23","11:03:40 am","0:00:01"
"Screen on (unlocked)","02/08/23","11:03:40 am","0:00:01"
"Screen off (locked)","02/08/23","11:03:22 am","0:00:17"
"Phone","02/08/23","11:03:21 am","0:00:01"
"Screen on (unlocked)","02/08/23","11:03:21 am","0:00:01"
"Screen off (locked)","02/08/23","11:03:14 am","0:00:06"
"Phone","02/08/23","11:03:13 am","0:00:01"
"Screen on (unlocked)","02/08/23","11:03:13 am","0:00:01"
"Screen off (locked)","02/08/23","11:02:50 am","0:00:23"
"Phone","02/08/23","11:02:47 am","0:00:02"
"Screen on (unlocked)","02/08/23","11:02:46 am","0:00:01"
"Screen off (locked)","02/08/23","11:02:40 am","0:00:06"
"Phone","02/08/23","11:02:38 am","0:00:02"
"WhatsApp","02/08/23","11:00:24 am","0:02:14"
"Screen on (unlocked)","02/08/23","11:00:21 am","0:00:01"
"Screen off (locked)","02/08/23","10:58:32 am","0:01:49"
"Instagram","02/08/23","10:45:09 am","0:13:23"
"Screen on (unlocked)","02/08/23","10:44:29 am","0:00:01"
"Screen off (locked)","02/08/23","10:12:02 am","0:32:27"
"Screen on (unlocked)","02/08/23","10:11:39 am","0:00:01"
"Screen off (locked)","02/08/23","8:49:57 am","1:21:41"
"Clock","02/08/23","8:44:59 am","0:04:58"
"Screen on (unlocked)","02/08/23","8:44:58 am","0:00:01"
"Screen off (locked)","02/08/23","8:39:57 am","0:05:01"
"Clock","02/08/23","8:34:59 am","0:04:58"
"Screen on (unlocked)","02/08/23","8:34:58 am","0:00:01"
"Screen off (locked)","02/08/23","8:30:15 am","0:04:44"
"Clock","02/08/23","8:29:59 am","0:00:15"
"Screen on (unlocked)","02/08/23","8:29:58 am","0:00:01"
"Screen off (locked)","02/08/23","3:02:55 am","5:27:03"
"Prime Video","02/08/23","2:43:32 am","0:19:14"
"Screen on (unlocked)","02/08/23","2:43:32 am","0:00:01"
"Screen off (locked)","02/08/23","2:42:10 am","0:01:22"
"Prime Video","02/08/23","2:41:44 am","0:00:26"
"Screen on (unlocked)","02/08/23","2:41:43 am","0:00:01"
"Screen off (locked)","02/08/23","2:40:46 am","0:00:57"
"Prime Video","02/08/23","2:39:19 am","0:01:27"
"Instagram","02/08/23","2:33:02 am","0:06:07"
"Snapchat","02/08/23","2:32:06 am","0:00:08"
